unique_id,model_version,window,cutoff,ds,lead,yhat,y
CC-CN-03-F-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,24.974194133173608,32
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,8.720506907574391,10
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,8.83604367077983,16
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,8.980038035758664,13
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,8.456274944052485,11
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,8.510987652117212,9
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,8.514079684280688,11
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,10.712308944443128,9
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,10.701734397515345,14
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,11.122378327949738,11
CC-CN-03-G-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,11.083333135885786,8
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,8.70901320017471,7
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,8.859808741597588,6
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,6.570581437307576,8
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,6.582921129790382,9
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,6.64086593493286,6
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,6.619565251995048,13
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,7.068804490421434,8
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,7.183558195077946,7
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,7.183558195077946,13
CC-CN-03-G-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,7.099849449445337,8
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,9.686196783521531,17
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,9.761372495015877,5
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,9.810161727270783,6
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,9.86225679870722,19
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,9.925419997189374,9
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,10.463667031784677,10
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,10.430737153068005,12
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,10.417869963368469,6
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,10.402790840064698,12
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,10.96319647831228,4
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,11.58110729864199,22
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,11.588615277896974,13
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,11.614194141436977,12
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,10.692791477656346,16
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,10.830988367005995,22
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,10.833815395003743,15
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,13.638039057586479,19
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,13.726668811166785,23
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,13.813119076498399,15
CC-CN-03-H-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,13.792719260164391,15
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,15.27342840484299,23
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,15.25253915386638,18
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,11.233861491378903,9
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,11.158648854540914,3
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,11.28795607541673,7
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,11.224080483592907,8
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,12.13752970364921,6
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,12.369428328425869,15
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,12.282369450252974,15
CC-CN-03-H-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,12.243616530233187,9
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,11.5278970697757,9
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,11.802786346588503,9
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,11.76405569200737,10
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,11.7278851927522,13
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,11.638779094942807,18
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,12.28537793355074,8
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,12.28313958568302,8
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,12.464376130777847,14
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,12.59521732132609,17
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,13.45065506898428,13
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,14.75297972315115,18
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,14.795492053089218,19
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,14.829072775188385,6
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,13.713370359997922,14
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,14.019580129772807,21
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,14.046851767026805,16
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,17.687626342765697,22
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,17.754826625402945,12
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,17.925265058660113,26
CC-CN-03-I-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,18.544421352322832,15
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,14.114842944898232,22
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,15.153629430046658,9
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,11.48337452377561,15
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,11.409823760104576,8
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,11.663838910726794,9
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,11.835848790379584,5
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,12.493949477544776,9
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,12.838312427704825,5
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,12.905556820632405,13
CC-CN-03-I-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,13.35088302084337,10
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,11.165940030233264,10
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,11.33110051320261,12
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,11.311470484702904,17
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,11.311470484702904,15
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,11.311470484702904,16
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,12.166442685282206,7
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,12.209131488195695,18
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,12.209131488195695,15
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,12.161689644924405,20
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,12.801778573604636,8
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,110.30129589910612,115
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,111.34475389579228,90
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,111.58305354504387,95
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,100.58982996950797,133
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,104.22464745574898,127
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,102.60354171369777,94
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,130.50994795074328,128
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,130.43673449188512,151
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,130.4611643515697,81
CC-CN-03-J-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,130.0490668212085,78
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,86.63129867890692,71
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,88.77885214077239,109
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,66.76201383039333,79
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,66.70546495590152,54
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,67.25522753693213,49
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,66.44653817719927,47
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,71.51544561246688,48
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,72.40139029210933,62
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,72.40139029210933,79
CC-CN-03-J-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,72.343116632207,44
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,63.06821493335815,53
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,63.33013135218548,46
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,63.306064248042055,36
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,63.306064248042055,46
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,63.306064248042055,92
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,66.95728892758339,46
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,67.19948100155071,43
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,67.19948100155071,36
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,66.19958515454475,92
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,69.90939734154364,71
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,87.19424887657011,124
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,87.4909490169343,73
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,87.67449543804295,88
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,80.55940069062106,110
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,84.21074130473079,112
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,84.49060806178282,97
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,106.86305662915765,108
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,106.12986902515628,146
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,106.56105539399033,99
CC-CN-03-K-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,106.24364398745628,87
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,85.89138594475645,72
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,84.45223467722315,85
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,62.754388535286324,74
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,62.523820798992375,53
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,62.46470036140538,36
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,62.0649202230118,43
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,66.27640236450179,31
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,67.7497332263213,65
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,67.7497332263213,73
CC-CN-03-K-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,67.50718912948696,63
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,63.316447774869665,52
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,63.152501283882664,53
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,63.381592348171985,57
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,63.34902677170335,67
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,63.34902677170335,74
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,67.73520897595354,70
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,67.78304078076572,67
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,68.96027454278837,57
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,69.39114408185512,60
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,72.70290822979081,89
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,60.06318339423412,88
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,60.51150132648449,65
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,60.79641739866388,53
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,56.815402973272285,83
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,59.656401272874724,86
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,60.11815215044476,69
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,75.55651616740352,66
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,75.50115292360974,85
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,75.80380094746927,60
CC-CN-03-L-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,75.57634473780455,59
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,52.31709994737681,69
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,51.223519750232214,47
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,38.16256204552829,45
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,37.963882194498204,32
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,37.4595204303466,31
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,36.97384183675281,42
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,39.44973960023139,28
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,40.2130547115446,36
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,40.2130547115446,54
CC-CN-03-L-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,40.0118801377032,30
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,41.76921061514071,35
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,41.94196338538532,41
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,41.92608939424281,61
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,41.92608939424281,44
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,41.92608939424281,49
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,44.34384508635947,51
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,44.50358822845216,35
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,44.50358822845216,43
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,43.844084794876906,42
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,46.300483174077996,43
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,83.94183665816476,101
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,84.45693749168544,84
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,84.63542285423273,93
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,77.47039806355963,98
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,80.46375508885143,117
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,80.53676033251897,89
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,102.18906481209133,95
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,101.47609392154001,109
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,101.89539087596674,70
CC-CN-03-M-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,101.58673168430464,81
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,71.5918455330493,95
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,70.7932751101585,64
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,53.74092676786712,53
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,53.47926952639906,58
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,52.99894078121666,60
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,51.88420020151778,48
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,55.2270536875499,41
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,55.81774619920764,40
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,55.81774619920764,53
CC-CN-03-M-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,56.426249341317515,47
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,56.11751813519425,61
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,56.315125517767946,62
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,56.45736427777319,57
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,56.45736427777319,69
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,56.45736427777319,80
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,60.659310474486524,63
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,60.87315051475744,60
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,60.87315051475744,67
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,60.3571835375794,57
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,63.733088457260955,78
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,75.4484257703511,110
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,75.88625420930428,91
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,75.88625420930428,80
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,68.92704701370816,82
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,72.68586256669921,80
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,72.64890885331265,95
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,92.21213496172375,103
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,92.34021434242237,126
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,92.64382941562828,83
CC-CN-03-N-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,92.36304890068189,83
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,79.67425931631657,66
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,79.64520185101772,59
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,58.86470879477908,46
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,58.6974046387805,69
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,58.99693758728763,46
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,58.1842922047762,53
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,62.299153092592285,30
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,63.38621160289537,52
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,62.89185341480685,43
CC-CN-03-N-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,62.67179747420451,51
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,52.93486726432122,46
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,52.867969006501255,44
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,52.99432998851006,48
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,53.058451533272844,51
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,53.058451533272844,65
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,57.2139695136161,60
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,57.41841671845208,47
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,57.41841671845208,69
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,57.309066621807375,51
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,60.32533328611303,43
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,96.92559281206759,128
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,97.49672687011041,78
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,97.70321415126185,88
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,89.09393537653297,94
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,92.7855651340086,103
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,93.10252316566338,113
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,118.16698940967845,120
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,117.67557653999317,139
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,118.39015407385136,101
CC-CN-03-P-GR-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,118.03307046554247,111
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,104.76021095031247,108
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,103.81556590554308,74
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,75.92670204256413,76
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,73.88005567524439,86
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,74.08875658605868,60
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,73.66637836042055,64
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,78.05023688296058,58
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,78.65493226232479,60
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,78.07925423823487,92
CC-CN-03-P-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,77.91202768347004,70
